reviewId,userName,userImage,content,score,thumbsUpCount,reviewCreatedVersion,at,replyContent,repliedAt,appVersion
a91b5672-f5c2-48c1-95e4-dbb7fa39b745,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus dan mudah,5,0,18.6.0,2026-07-20 13:39:29,,,18.6.0
4e6dbe77-dbb5-4b34-959b-32de5d6aad32,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,5,0,18.6.0,2026-07-20 13:38:47,,,18.6.0
f0655d56-16ba-4e01-8727-7cbc3f7255ef,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kurang bagus soal nya saya tidka bisa bikin jj 3 foto jadi mohon perbaiki🙏🙏🙏,2,0,,2026-07-20 13:37:07,,,
00da3209-26f9-4313-a091-35554cd5e942,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,anjay aplikasi edit terkikir yang pernah aku temui,2,0,,2026-07-20 13:26:45,,,
098b2568-16bb-47ef-8f0e-fb631244dfd2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,5,0,17.7.0,2026-07-20 13:21:23,,,17.7.0
aa8eefa1-4a38-471a-ac4f-88b48fb53861,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tolong sekali kasih sedikit capcut pro karena saya mau download foto jadi harus mau disuruh beli capcut pro saya jadi ya harus berpikir mau download di mana nih,1,0,17.3.0,2026-07-20 13:16:42,,,17.3.0
1adec390-5690-4562-b1f5-0168585a4657,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"saya sangat suka!,tapi biasanya kalo instal gandt²",5,0,17.4.0,2026-07-20 12:57:47,,,17.4.0
3200b9aa-5ee9-408b-9bd7-7a11196edba4,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,keren banget aplikasi nya membantu mengedit vidio menjadi menarik,5,0,18.2.0,2026-07-20 12:45:12,,,18.2.0
d9323941-dda0-49e4-b4c2-d25d6750ca8b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus banget buat template,5,0,14.3.0,2026-07-20 12:42:57,,,14.3.0
942fb8b8-69b9-46d9-a9fa-e54ea6cd6e86,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Saya kalo ngedit pake aplikasi ini ngelag terus padahal hp saya ram nya udah gede tapi tetap aja ngelag tolong di perbaiki lagi ya btw aku suka sama template nya,5,0,,2026-07-20 12:42:18,,,
6ebd5add-653b-4bef-925c-622b996f8f94,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kok nggak bisa di unistal sih,3,0,,2026-07-20 12:41:33,,,
2a23334d-946a-4efd-8ca3-257b81941d45,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat Super,5,0,,2026-07-20 12:31:20,,,
d343fd1f-6782-482b-a8c7-afbcc6b85d2f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,weeee pukimay kasih kembali saya punya uang masa saya top up untuk langganan uang saya di ambil tapi fitur pronya nggak ada ini gimana? developer harus baca ini binatang!! pepe kau pung mama ni!,1,0,18.5.0,2026-07-20 12:16:47,,,18.5.0
2126b55f-14a0-40ef-b421-dcb9cd0c7fb1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi yg menghibur,5,0,18.5.0,2026-07-20 11:10:02,,,18.5.0
687989b9-3105-409e-99db-877c05020441,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,🤩🔥🔥,4,0,,2026-07-20 11:09:24,,,
c8a3a125-be6a-4d3d-bd2f-16865d24296c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"bikin emosi, langganan standar tapi nggak bisa dipake tu gimana",1,0,18.6.0,2026-07-20 10:56:01,,,18.6.0
1f858552-e896-42cc-85e0-f32b9d177b6d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,game ff ini tidak bisa di download harus hapus 🗿,5,0,,2026-07-20 10:36:14,,,
722921ec-61d0-4fa0-9f9e-1f68f5969fa6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,jelek kenapa semua harus dibayar perasaan dulu tidak perlu dibayar kenapa sekarang harus dibayar bukannya tambah bagus cuman tambah jelek kalau begitu mendingan pake aplikasi lain saja😡😡,2,0,,2026-07-20 10:20:09,,,
430d5729-2990-41f7-8cc6-df166ac66f99,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,skrng hrus langanan payah,1,0,,2026-07-20 10:15:29,,,
a4fc3e1c-11e4-46a1-a23c-7ba697a35f5f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aplikasinya ngeleg lemot saya baru ngespor 1 vidio baru 30 persen udah keluar sendiri,dan itu kejadian untuk beberapa kalinnya mohon di perbaiki lagi",1,0,18.7.0,2026-07-20 10:09:15,,,18.7.0
6b43d3de-1323-49aa-874f-6e00ff295636,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Lila ah aing mah,1,0,17.5.0,2026-07-20 10:03:51,,,17.5.0
ccb47bcf-ade5-4415-b67e-a191b9ee21ee,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"Kebelet naik haji nih apk, apa apa serba harus premium.",1,1,18.6.0,2026-07-20 09:55:51,,,18.6.0
6f838125-a5bf-4df6-a28d-597ac03a90d9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"aplikasi nya skrg makin sampahh! gak bisa gratis lagi, harus berbayar",1,0,,2026-07-20 09:44:34,,,
931eda27-7ce8-43d9-872b-c0bf1068a4a7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sekarang iklan nya semakin sering,3,0,,2026-07-20 09:44:28,,,
5e3bb9ee-c6f3-4235-9ae1-06634362ff07,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat bagus,5,0,18.5.0,2026-07-20 09:16:53,,,18.5.0
b48bcf4f-fe96-4fc8-a2f8-a4e79a3a84bb,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,udah pake capcut ini sejak lama tapi makin lama makin goblog soal kebijakan berbayar dikit2 fitur berbayar ekspor di limit juga iklan yang sangat memanjakan sok ngartis ini aplikasi,1,1,18.6.0,2026-07-20 08:57:11,,,18.6.0
e19a17f4-f2f8-4e60-9e26-a3e96483ad9c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,lumayan,4,0,,2026-07-20 08:51:39,,,
585ece76-0078-4000-bd7d-80a5a2003f07,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ini bagus tapi,5,0,,2026-07-20 08:39:22,,,
e33bd1c7-c85b-48de-a882-9de7efb3e7c2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"ini gimana, mau masuk ngk bisa sudah dicoba beberapa kali.",1,0,,2026-07-20 08:37:25,,,
558dd50b-6570-4d82-a5a0-fb41667c2a50,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus sii tapi kurangi sedikit aklan nya,3,0,,2026-07-20 08:26:31,,,
f341cd06-5182-42a0-ad3c-9fa77351faf7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat bagus,5,0,,2026-07-20 08:17:07,,,
f58293de-7d44-4628-97c0-d3275eac12f7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kebanyakan pro kebelet haji si capcut ini,1,0,15.6.0,2026-07-20 08:09:20,,,15.6.0
1ff8d9b2-3e9f-40b6-8de8-fcc8a7260f6a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tolong kembalikan dana anak saya tidak sengaja klik langanan saya sudah hapus ini aplikasi saya kira langganan akan berhenti tetapi masih berlanjut tolong kembalikan secepatnya,5,0,,2026-07-20 06:50:21,,,
cd833c73-90fb-475b-aa07-e05d3f0dae20,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aplikasi gajelas itu si alluya jadi marah2 pagi grgr elohh yaa saldo dia kepotong 16rb sekian cuman nyoba berlangganan 1hari GRATIS!!! Kenapa jadi tiba2 kepotong,2,0,,2026-07-20 06:30:01,,,
725fb3ea-ecd6-4042-b728-ed34d494389f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,foto bisa di buat jj edit,5,0,,2026-07-20 06:21:21,,,
24a8dcad-04e6-4b0b-9036-17d32b20e101,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,syaa sudah minta pengajuan oengenbalian dana tetapi belum balik juga duit saya,1,0,,2026-07-20 06:16:09,,,
0c0d5601-c85e-4df3-9e23-cc0938e81c23,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Apk eror gak jelas banget 👎🏻,2,0,18.7.0,2026-07-20 06:13:58,,,18.7.0
b95faa4e-ec11-4138-b061-096e680e54c1,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"y bgs aja,cm tolong di update ya kurang canggih soalnya banyak kesalahan mw bkn aja hrs bayar gitu pls free update pls jd lebih wow gitu.",2,0,,2026-07-20 06:10:45,,,
716d249a-9072-4690-b546-dffe354d93ea,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,jlek,1,0,,2026-07-20 05:34:57,,,
f77c387d-3de2-413b-b332-d40719970fb9,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tterbaik,5,1,18.6.0,2026-07-20 04:49:30,,,18.6.0
d1fe4a0f-4f00-4185-b292-3ad1c45d958b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,suka sama template nya yang membantu buat edit foto dan video menjadi lebih mudah simpel dan ga ribet,5,0,18.4.0,2026-07-20 04:25:24,,,18.4.0
00ea5fda-4d34-42e0-962d-805b4801fbce,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"hde, apk banyak mau, ogah download lg",1,0,,2026-07-20 04:14:43,,,
fd94a2cb-acb3-4745-95e9-def117eaf224,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"capcut sekarang dijadiin aplikasi bokep mohon kepada developer untuk bertindak kasihan anak-anak yg belum cukup umur untuk melihat hal""yang menjijikan",1,1,18.6.0,2026-07-20 02:56:34,,,18.6.0
ac933233-eb17-4082-bc76-b37d7f6ff804,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"oy cangcut, aku udah bayar masa ditagih lagi?",3,1,,2026-07-20 02:09:27,,,
3e6d50cc-8d77-4371-99d8-9245495cdb74,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"capcut kikir, apa"" suruh langganan, aplikasi tempek",1,0,,2026-07-20 01:41:38,,,
b2d8141f-f84a-4cfd-a3a3-9b3bde52257e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kikir anjeng,1,0,13.2.0,2026-07-20 01:26:00,,,13.2.0
3189f208-004d-4de8-98e0-df83a8e8db97,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,makin lama main ke sampah apk ini,1,0,,2026-07-20 01:12:01,,,
73fe6704-60b7-40da-a096-f50263c26b1f,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tolol ini apl,1,0,,2026-07-20 00:39:43,,,
8b763766-d8da-4ef2-b283-68e048704b79,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,tempat jamet pada ngedit vidio wkwk,5,0,,2026-07-20 00:39:29,,,
bdd9177e-cee9-4735-848e-cf0e0dfc6939,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,terlalu banyak yg pro dn berlangganan,2,0,,2026-07-20 00:08:51,,,
dde8301e-f1dd-4ac6-99f9-a4bfe1f7c79b,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,saya terus menerus disuruh unduh di toko mulu babi,1,0,,2026-07-20 00:06:11,,,
d29c4e32-a5af-4966-a5b2-207d51abee56,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagus,5,0,17.6.0,2026-07-19 23:48:04,,,17.6.0
dd32f597-5d6c-4ac5-8f40-c084cbd3400d,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Kok gk bisa di dowlond,5,1,18.6.0,2026-07-19 23:38:16,,,18.6.0
98a0d15c-7fe5-4f86-8168-9b0c20c27099,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,Edit bagus keren banyak yang make. 💯,4,0,18.6.0,2026-07-19 23:27:02,,,18.6.0
094489f6-b792-4290-bf2c-c6169f8d40ec,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ini baru saya update ko mlh jdi ngeleg yaa,2,0,18.7.0,2026-07-19 23:13:36,,,18.7.0
72d43a7b-70b7-4abe-8b0a-923b83ae09a6,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,jangan mengecewakan itu aja,5,0,,2026-07-19 23:01:24,,,
782a71d1-aaed-460d-bf03-5596d7a1f0f8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,mantap banget,3,0,,2026-07-19 22:43:52,,,
d6f8e5bd-ab87-404a-a1bf-629d4757f492,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ngefreez,5,0,,2026-07-19 22:41:55,,,
2e6de365-832f-41e0-b2c6-97a3f626931c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ini sangat bagussss,5,1,18.6.0,2026-07-19 22:25:53,,,18.6.0
b844cd70-c805-44aa-a2d5-a0ad60ef08e8,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ngawur,1,1,18.6.0,2026-07-19 22:25:39,,,18.6.0
202d28ef-2347-4fee-ab29-0674d912de25,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,ok,5,0,,2026-07-19 22:22:44,,,
b3a48293-85e1-463f-9bab-20e7d6883425,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"makin lama makin kikir, semuanya harus premium",1,0,,2026-07-19 22:11:52,,,
8afa213a-f41b-416d-bc21-5f7a52482393,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"seru tapi klo lgi pas ngedit itu ada yang bayarr nyaa, Iya si ada juga uji coba gratis 7hri.tapi g ska bgd capcut jaman sekarangg.🙏🏻☺️ tapi aku kasih ret 5",5,0,18.5.0,2026-07-19 22:08:01,,,18.5.0
0d92e12f-36e6-4cf3-be93-fbf34d8cf20c,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"bagus,selalu ada upgrade an yang lagi viral",5,0,,2026-07-19 22:06:04,,,
0a382193-2e52-4539-a970-fa47a45e232a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,aku mau ngedit atur suaranya tapi fiturnya pro emang an# bener!!!!,1,0,17.4.0,2026-07-19 21:55:18,,,17.4.0
89ef0ff5-3415-4bf3-af51-5dab7104c6cd,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,intinya aplikasi terbagus,5,0,,2026-07-19 21:53:22,,,
cd4934ce-ca95-46ae-aedd-e5a817c286b5,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,enak buat edit,5,0,,2026-07-19 21:52:43,,,
49568af2-8cd1-4141-bfb8-b6c5b14e4df2,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,kikir kikir,1,0,,2026-07-19 21:48:34,,,
c27f4249-017c-4962-a3c2-1f8e82f466b7,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,"𝗮𝗽𝗮 𝗮𝗽𝗮 𝗯𝗮𝘆𝗮𝗿 𝘀𝗲𝗸𝗮𝗿𝗮𝗻𝗴, 𝗱𝗮𝗻 𝗷𝘂𝗴𝗮 𝗮𝗽𝗸 𝘆𝗴 𝗽𝗮𝗹𝗶𝗻𝗴 𝗺𝗲𝗺𝗮𝗸𝗮𝗻 𝗯𝗮𝗻𝘆𝗮𝗸 𝗺𝗲𝗺𝗼",1,0,,2026-07-19 21:45:17,,,
64f43ff6-6927-4130-9644-62ac19f358cc,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,lama lama jadi kikir semua fitur jadi harus langganan bahkan 1080p aja harus langganan,1,0,,2026-07-19 21:45:01,,,
76c5c65d-72bb-4c6a-9712-993f990e8bf3,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,sangat lah bagus bagi pemula 👍 tetapi agak sedikit Kikir semua fitur yang dulu gak pro sekarang harus pro😡,4,1,18.6.0,2026-07-19 21:40:24,,,18.6.0
9506336c-1557-46fc-aad3-a6917ad9756a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,bagusssssssssssss,5,0,,2026-07-19 21:39:38,,,
54690e8e-7574-424e-9838-1b9a9e71555e,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,loading lama banget,1,1,18.6.0,2026-07-19 21:34:20,,,18.6.0
690f338a-5887-41f5-a5bf-ee2bed91457a,Pengguna Google,https://play-lh.googleusercontent.com/EGemoI2NTXmTsBVtJqk8jxF9rh8ApRWfsIMQSt2uE4OcpQqbFu7f7NbTK05lx80nuSijCz7sc3a277R67g,saya suka dengan capcut ini bagus kok bisa membantu saya mengedit dengan lancar dan ga ada iklan sma sekali memudahkan konten kreator seperti saya membuat template saya udah makai capcut hampir 1 tahun dan uang yg saya hasilkan di capcut 100.juta makasih ya atas bantuan capcuttt💋😘moga ga da yg berpikir negatif tentang capcut ini,5,1,18.6.0,2026-07-19 21:18:59,,,18.6.0
